Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,701624,-,-,-,32.77,-96.82,-6,130,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2017,1,1,0,0,0,0,0,0,0,0,1,6,168.08,0,0.148,1.1,1.663,39.1,92.29,8,990.0
2017,1,1,0,30,0,0,0,0,0,0,1,6,170.20000000000002,0,0.148,1.1,1.733,39.1,92.28,8,990.0
2017,1,1,1,0,0,0,0,0,0,0,1,7,168.28,0,0.148,1.1,1.803,52.1,97.67,8,990.0
2017,1,1,1,30,0,0,0,0,0,0,1,7,163.69,0,0.148,1.1,1.865,52.1,97.67,8,990.0
2017,1,1,2,0,0,0,0,0,0,0,1,8,158.06,0,0.148,1.1,1.928,61.6,100.0,8,990.0
2017,1,1,2,30,0,0,0,0,0,0,1,8,152.02,0,0.148,1.0,1.995,61.6,100.0,8,990.0
2017,1,1,3,0,0,0,0,0,0,0,1,8,145.81,0,0.148,1.0,2.063,70.2,100.0,8,990.0
2017,1,1,3,30,0,0,0,0,0,0,1,8,139.53,0,0.148,0.9,2.1270000000000002,70.2,100.0,8,990.0
2017,1,1,4,0,0,0,0,0,0,0,3,8,133.23,0,0.148,0.9,2.192,78.7,100.0,8,990.0
2017,1,1,4,30,0,0,0,0,0,0,1,8,126.94,0,0.148,0.8,2.237,78.7,100.0,8,990.0
2017,1,1,5,0,0,0,0,0,0,0,3,8,120.68,0,0.148,0.7000000000000001,2.283,87.4,100.0,8,990.0
2017,1,1,5,30,0,0,0,0,0,0,4,8,114.49000000000001,0,0.148,0.5,2.314,87.4,100.0,8,990.0
2017,1,1,6,0,0,0,0,0,0,0,4,8,108.38,0,0.148,0.4,2.345,86.10000000000001,100.0,8,990.0
2017,1,1,6,30,0,0,0,0,0,0,8,8,102.37,0,0.148,0.2,2.3810000000000002,86.10000000000001,100.0,8,990.0
2017,1,1,7,0,0,0,0,0,0,0,8,8,96.5,0,0.148,0.1,2.4170000000000003,41.6,100.0,8,990.0
2017,1,1,7,30,0,0,0,0,0,0,4,9,90.79,0,0.148,0.30000000000000004,2.445,41.6,100.0,9,990.0
2017,1,1,8,0,11,0,11,28,283,51,4,9,85.28,4,0.148,0.5,2.475,313.6,95.95,10,990.0
2017,1,1,8,30,30,0,30,48,486,132,4,9,80.02,4,0.148,0.5,2.482,313.6,95.96000000000001,10,990.0
2017,1,1,9,0,49,0,49,62,602,218,4,10,75.07000000000001,4,0.148,0.6000000000000001,2.489,336.5,94.07000000000001,11,990.0
2017,1,1,9,30,69,0,69,72,685,301,4,10,70.48,0,0.148,0.5,2.485,336.5,88.06,12,990.0
2017,1,1,10,0,99,0,99,79,743,377,8,11,66.34,0,0.148,0.4,2.483,94.9,87.68,13,990.0
2017,1,1,10,30,204,133,265,85,782,443,8,11,62.75,0,0.148,0.6000000000000001,2.49,94.9,82.14,14,990.0
2017,1,1,11,0,227,111,284,87,815,497,8,10,59.79,0,0.148,0.8,2.498,150.1,69.8,16,990.0
2017,1,1,11,30,246,196,351,89,833,536,8,10,57.58,0,0.148,1.0,2.5020000000000002,150.1,69.75,17,990.0
2017,1,1,12,0,256,105,315,88,852,562,4,9,56.19,0,0.148,1.2000000000000002,2.5060000000000002,182.20000000000002,61.78,18,990.0
2017,1,1,12,30,249,297,417,88,856,571,7,9,55.7,0,0.148,1.2000000000000002,2.496,182.20000000000002,57.99,18,990.0
2017,1,1,13,0,87,856,564,87,856,564,1,9,56.120000000000005,0,0.148,1.4000000000000001,2.487,200.5,53.32,19,990.0
2017,1,1,13,30,132,0,132,85,847,541,4,9,57.44,0,0.148,1.4000000000000001,2.479,200.5,53.300000000000004,19,990.0
2017,1,1,14,0,206,354,386,82,832,503,2,9,59.6,0,0.148,1.5,2.471,210.20000000000002,54.42,20,990.0
